step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
658,619824.64,619824.64,0.0,1420676.78,2040501.42,0,False,True,False,False,False,1
143,16800.1,83072.0,66271.9,0.0,0.0,0,False,False,False,True,False,0
374,10000000.0,14226968.864782142,4226968.864782141,0.0,0.0,0,False,False,False,False,True,1
603,135382.75122662965,135382.75122662965,0.0,0.0,0.0,0,False,False,False,False,True,1
156,7478952.082207377,7478952.082207377,0.0,0.0,0.0,0,False,False,False,False,True,1
177,82625.29,553910.0,471284.71,0.0,82625.29,0,False,True,False,False,False,0
137,1010857.38,1010857.38,0.0,0.0,0.0,0,False,False,False,False,True,1
352,226109.45,11321585.99,11547695.44,610307.4,384197.95,0,True,False,False,False,False,0
377,575806.6011293426,575806.6011293426,0.0,0.0,575806.6011293426,0,False,True,False,False,False,1
542,34812.93,0.0,0.0,2646068.79,2680881.72,0,False,True,False,False,False,0
400,1043.83,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
414,114104.7576141526,114104.7576141526,0.0,783278.3849673338,897383.1425814864,0,False,True,False,False,False,1
134,25568.61,3738.0,0.0,0.0,0.0,0,False,False,False,True,False,0
234,19368.39,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
362,851550.3361218497,851550.3361218497,0.0,0.0,0.0,0,False,False,False,False,True,1
56,136562.78,136562.78,0.0,0.0,0.0,0,False,False,False,False,True,1
86,8931607.89,8931607.89,0.0,141515.57,9073123.46,0,False,True,False,False,False,1
403,77806.23,0.0,0.0,1307807.7,1385613.93,0,False,True,False,False,False,0
270,10000000.0,10000000.0,0.0,458460.678827933,10355077.933683563,0,False,True,False,False,False,1
31,378204.02,378204.02,0.0,0.0,378204.02,0,False,True,False,False,False,1
586,10000000.0,30353874.22,20353874.22,0.0,0.0,0,False,False,False,False,True,1
36,58678.76,2029730.44,2088409.2,561506.76,502828.0,0,True,False,False,False,False,0
161,40257.42,13139.0,0.0,254894.88,295152.29,0,False,True,False,False,False,0
741,0.0,0.0,0.0,267522.87,267522.87,0,False,True,False,False,False,1
530,2627650.8240725426,2627650.8240725426,0.0,0.0,0.0,0,False,False,False,False,True,1
692,300603.52,70324.0,0.0,945162.99,1245766.51,0,False,False,False,False,True,0
154,45064.92,40703.1,0.0,244213.63,289278.55,0,False,True,False,False,False,0
304,168658.98,10471529.97,10640188.95,521862.86,353203.88,0,True,False,False,False,False,0
374,4474.73,320835.0,316360.27,0.0,0.0,0,False,False,False,True,False,0
188,9481.4,61946.0,52464.6,0.0,0.0,0,False,False,False,True,False,0
402,260634.18,5239982.1,5500616.27,446528.86,185894.68,0,True,False,False,False,False,0
172,489299.73212821485,489299.73212821485,0.0,0.0,0.0,0,False,False,False,False,True,1
399,1442075.9,1442075.9,0.0,0.0,0.0,0,False,False,False,False,True,1
136,57934.01,91114.0,149048.01,251404.87,193470.87,0,True,False,False,False,False,0
453,404599.2914655338,404599.2914655338,0.0,113364.94700393506,517964.23846946884,0,False,True,False,False,False,1
71,31164.723980836206,31164.723980836206,0.0,200037.24937814425,231201.97335898047,0,False,True,False,False,False,1
216,1484280.73,0.0,0.0,5168691.29,6652972.02,0,False,False,False,False,True,0
484,335034.1808995627,335034.1808995627,0.0,0.0,0.0,0,False,False,False,False,True,1
279,541277.86,15611263.47,16152541.33,7321293.94,6780016.08,0,True,False,False,False,False,0
211,102973.4,0.0,0.0,341159.38,444132.79,0,False,True,False,False,False,0
498,1634216.7772719248,1634216.7772719248,0.0,0.0,0.0,0,False,False,False,False,True,1
90,401334.8043837785,401334.8043837785,0.0,0.0,0.0,0,False,False,False,False,True,1
229,143332.0,143332.0,0.0,482652.15,716367.34,0,False,True,False,False,False,1
307,155602.09,93036.0,248638.09,0.0,0.0,0,True,False,False,False,False,0
642,164937.52,5659381.01,5824318.52,225631.92,60694.4,0,True,False,False,False,False,0
582,1420885.9933611501,1420885.9933611501,0.0,10465680.169641737,11886566.163002888,0,False,True,False,False,False,1
629,93884.26,93884.26,0.0,1439275.59,1533159.85,0,False,True,False,False,False,1
164,9287.76,21562.0,30849.76,308947.94,299660.18,0,True,False,False,False,False,0
327,122283.08,593572.17,715855.25,219226.53,96943.45,0,True,False,False,False,False,0
323,95702.87,2939540.54,3035243.42,2854654.82,2758951.95,0,True,False,False,False,False,0
131,7476725.66,7476725.66,0.0,0.0,0.0,0,False,False,False,False,True,1
373,198307.86,1680.0,199987.86,0.0,0.0,0,True,False,False,False,False,0
380,204262.59,132946.0,0.0,267519.6,471782.19,0,False,True,False,False,False,0
162,2104.2,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
205,165589.87,403208.75,568798.61,765779.13,1508984.37,0,True,False,False,False,False,0
235,448265.4104865708,448265.4104865708,0.0,0.0,0.0,0,False,False,False,False,True,1
377,49544.13,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
33,401573.96,174647.38,0.0,473328.69,874902.65,0,False,True,False,False,False,0
168,485.31,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
549,180708.61,3994918.99,4175627.6,200735.97,20027.36,0,True,False,False,False,False,0
303,125547.83,0.0,0.0,264422.67,389970.49,0,False,True,False,False,False,0
253,18851.17,42201.0,23349.83,0.0,0.0,0,False,False,False,True,False,0
305,167655.08,9557.0,0.0,0.0,167655.08,0,False,True,False,False,False,0
94,61930.02796246634,61930.02796246634,0.0,508868.562765708,570798.5907281743,0,False,True,False,False,False,1
156,140127.25,5785.0,0.0,281419.3,421546.54,0,False,False,False,False,True,0
433,673722.73,673722.73,0.0,0.0,0.0,0,False,False,False,False,True,1
321,348155.93,462752.99,810908.91,7850156.52,7502000.59,0,True,False,False,False,False,0
378,3279064.324548183,3279064.324548183,0.0,0.0,3279064.324548183,0,False,True,False,False,False,1
204,76254.02,0.0,0.0,448028.27,524282.28,0,False,True,False,False,False,0
26,1166470.0541969133,1166470.0541969133,0.0,4632176.625817393,5882493.204333789,0,False,True,False,False,False,1
250,487952.18,0.0,0.0,1633380.36,2796697.11,0,False,True,False,False,False,0
308,9353.76,10798.0,1444.24,0.0,0.0,0,False,False,False,True,False,0
42,334276.08,334276.08,0.0,0.0,0.0,0,False,False,False,False,True,1
189,17189.82,617388.0,600198.18,0.0,0.0,0,False,False,False,True,False,0
183,10330.74,49293.74,38963.01,0.0,0.0,0,False,False,False,True,False,0
261,111307.25,1870370.37,1981677.62,2737846.4,2626539.14,0,True,False,False,False,False,0
158,593491.24,0.0,0.0,9787283.3,10380774.54,0,False,False,False,False,True,0
226,15441.38,33314.0,17872.62,0.0,0.0,0,False,False,False,True,False,0
224,2439232.053631721,2439232.053631721,0.0,2375558.901087472,4814790.954719193,0,False,True,False,False,False,1
525,199942.95548896672,199942.95548896672,0.0,0.0,0.0,0,False,False,False,False,True,1
140,120440.62,9937.0,0.0,349148.59,469589.22,0,False,True,False,False,False,0
130,1112045.93,0.0,0.0,1416061.98,2528107.9,0,False,False,False,False,True,0
533,2135886.091881144,2135886.091881144,0.0,0.0,0.0,0,False,False,False,False,True,1
467,269722.42,269722.42,0.0,24817.83,294540.26,0,False,True,False,False,False,1
139,33869.74,0.0,0.0,1695516.82,1680438.36,0,False,True,False,False,False,0
730,403.56,403.56,0.0,1124708.32,1125111.88,0,False,True,False,False,False,1
337,505580.22,505580.22,0.0,0.0,0.0,0,False,False,False,False,True,1
371,151246.06,17457.0,0.0,58981.85,210227.91,0,False,True,False,False,False,0
271,38535.16454657724,38535.16454657724,0.0,0.0,0.0,0,False,False,False,False,True,1
177,2491.87,7043.0,4551.13,0.0,0.0,0,False,False,False,True,False,0
429,7430.5,952.0,0.0,0.0,0.0,0,False,False,False,True,False,0
684,537025.01,537025.01,0.0,10631848.04,11168873.06,0,False,True,False,False,False,1
617,10000000.0,12542664.27,2542664.27,0.0,0.0,0,False,False,False,False,True,1
306,168352.88082913516,168352.88082913516,0.0,923460.8270805754,1091813.7079097105,0,False,True,False,False,False,1
420,500905.62,500905.62,0.0,0.0,0.0,0,False,False,False,False,True,1
613,86002.09,86002.09,0.0,0.0,0.0,0,False,False,False,False,True,1
398,130543.9784507744,130543.9784507744,0.0,0.0,0.0,0,False,False,False,False,True,1
379,174628.84374707818,174628.84374707818,0.0,224377.01513358654,399005.85888066475,0,False,True,False,False,False,1
388,1033023.3541436943,1033023.3541436943,0.0,0.0,0.0,0,False,False,False,False,True,1
129,122967.11,0.0,0.0,315922.83,438889.94,0,False,True,False,False,False,0
650,49265.707292959756,49265.707292959756,0.0,0.0,49265.707292959756,0,False,True,False,False,False,1
522,121543.9100821834,121543.9100821834,0.0,0.0,0.0,0,False,False,False,False,True,1
145,9467.62,9467.62,0.0,0.0,0.0,0,False,False,False,False,True,1
284,157072.53,0.0,0.0,388804.35,545876.88,0,False,False,False,False,True,0
494,633097.7171238303,633097.7171238303,0.0,2300118.25086484,2933215.966487138,0,False,True,False,False,False,1
162,95335.42,32980.39,128315.81,218321.07,122985.65,0,True,False,False,False,False,0
44,16606.09,8906707.16,8923313.25,402555.07,385948.99,0,True,False,False,False,False,0
143,1832.4,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
289,602807.17,602807.17,0.0,0.0,0.0,0,False,False,False,False,True,1
39,402918.26,4504.0,407422.26,0.0,0.0,0,True,False,False,False,False,0
36,824064.73,0.0,0.0,1469816.51,2293881.24,0,False,False,False,False,True,0
46,77105.37,0.0,0.0,714465.58,791570.95,0,False,True,False,False,False,0
273,42492.205874047766,42492.205874047766,0.0,0.0,0.0,0,False,False,False,False,True,1
530,208520.83905086087,208520.83905086087,0.0,0.0,0.0,0,False,False,False,False,True,1
85,3760679.012205889,3760679.012205889,0.0,621513.1088840632,4382192.121089952,0,False,True,False,False,False,1
182,224894.96,19760677.47,19985572.43,1314847.51,1089952.56,0,True,False,False,False,False,0
181,210020.25,49124.0,0.0,0.0,210020.25,0,False,True,False,False,False,0
42,205699.76,15508.0,0.0,0.0,205699.76,0,False,True,False,False,False,0
377,89616.98,95988.0,6371.02,158955.84,248572.82,0,False,True,False,False,False,0
374,16018.47,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
538,134150.88,5902645.89,6036796.77,510497.16,376346.28,0,True,False,False,False,False,0
83,963702.1651130167,963702.1651130167,0.0,0.0,0.0,0,False,False,False,False,True,1
322,55922.76,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
609,112363.33,112363.33,0.0,0.0,0.0,0,False,False,False,False,True,1
260,617972.3096172482,617972.3096172482,0.0,260386.93812322005,878359.2477404684,0,False,True,False,False,False,1
290,89184.04738708297,89184.04738708297,0.0,0.0,0.0,0,False,False,False,False,True,1
399,110394.34,8089853.34,8200247.68,1541147.06,1430752.72,0,True,False,False,False,False,0
460,1424002.7,1424002.7,0.0,11407.5,1435410.19,0,False,True,False,False,False,1
447,1144705.100793096,1144705.100793096,0.0,0.0,0.0,0,False,False,False,False,True,1
408,343178.91342409566,343178.91342409566,0.0,2188195.6541587017,2531374.558337297,0,False,True,False,False,False,1
350,17318.7,52369.0,35050.3,0.0,0.0,0,False,False,False,True,False,0
86,1874395.3143471284,1874395.3143471284,0.0,3810308.7693478144,6305291.809181665,0,False,True,False,False,False,1
479,177455.07796885047,177455.07796885047,0.0,61681.04156902899,239136.11953787945,0,False,True,False,False,False,1
460,414095.91,414095.91,0.0,0.0,414095.91,0,False,True,False,False,False,1
34,1959.7,19467710.88,19469670.57,50321.0,13626.62,0,True,False,False,False,False,0
188,216769.22,59511.0,0.0,2936242.92,3153012.14,0,False,True,False,False,False,0
350,13754.78,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
8,210813.63,1178189.27,1389002.91,3064864.34,3447714.21,0,True,False,False,False,False,0
206,321378.6,40193.0,0.0,797634.37,1119012.97,0,False,True,False,False,False,0
275,39402.19904901816,39402.19904901816,0.0,0.0,0.0,0,False,False,False,False,True,1
356,20555.42,25325.0,4769.58,99026.9,119582.32,0,False,True,False,False,False,0
44,288380.62,12350.0,300730.62,0.0,0.0,0,True,False,False,False,False,0
385,4911.98,70388.9,65476.92,606612.66,611524.64,0,False,True,False,False,False,0
224,756189.8183749821,756189.8183749821,0.0,0.0,0.0,0,False,False,False,False,True,1
569,227976.98993324654,227976.98993324654,0.0,0.0,0.0,0,False,False,False,False,True,1
73,487313.37316365034,487313.37316365034,0.0,512242.85484182066,999556.2280054709,0,False,True,False,False,False,1
104,125159.2,125159.2,0.0,0.0,0.0,0,False,False,False,False,True,1
379,10904.87,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
327,7987556.145076473,7987556.145076473,0.0,0.0,0.0,0,False,False,False,False,True,1
276,40432.5,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
557,5545058.361518934,5545058.361518934,0.0,128942.033152712,5674000.394671647,0,False,True,False,False,False,1
420,338282.14531780937,338282.14531780937,0.0,0.0,0.0,0,False,False,False,False,True,1
17,19215.55,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
407,2412.69,10797522.89,10799935.58,93728.89,91316.2,0,True,False,False,False,False,0
617,238784.65,4693571.76,4932356.4,400961.87,162177.22,0,True,False,False,False,False,0
296,259307.70550276965,259307.70550276965,0.0,0.0,0.0,0,False,False,False,False,True,1
142,6168077.6,6168077.6,0.0,0.0,6168077.6,0,False,True,False,False,False,1
37,221420.51,6648016.21,6869436.72,1042561.5,821141.0,0,True,False,False,False,False,0
356,120871.6,8244260.67,8365132.28,316219.16,195347.56,0,True,False,False,False,False,0
335,273038.3693988998,273038.3693988998,0.0,0.0,273038.3693988998,0,False,True,False,False,False,1
378,18292.09,26653907.8,26672199.89,210618.01,192325.92,0,True,False,False,False,False,0
278,14268.66,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
180,31710.7,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
192,220571.46763175318,220571.46763175318,0.0,0.0,136055.67964746893,0,False,True,False,False,False,1
530,19888.731275707527,19888.731275707527,0.0,534947.2623287431,554835.9936044506,0,False,True,False,False,False,1
335,98932.38,1609496.52,1708428.9,3484293.51,3385361.13,0,True,False,False,False,False,0
131,755593.07,20930.0,0.0,2882811.97,3638405.04,0,False,False,False,False,True,0
269,220251.97885435828,220251.97885435828,0.0,264714.8322043256,484966.81683659845,0,False,True,False,False,False,1
355,111679.01,33497.0,0.0,159433.88,271112.9,0,False,True,False,False,False,0
133,214122.64,0.0,0.0,907066.71,1542077.88,0,False,True,False,False,False,0
134,1525742.02,1525742.02,0.0,0.0,0.0,0,False,False,False,False,True,1
38,218618.99,0.0,0.0,4110757.39,4329376.38,0,False,False,False,False,True,0
99,2389492.701096354,2389492.701096354,0.0,0.0,0.0,0,False,False,False,False,True,1
99,1515291.19,1515291.19,0.0,234869.29,1750160.47,0,False,True,False,False,False,1
597,88099.88,88099.88,0.0,0.0,0.0,0,False,False,False,False,True,1
161,369345.34158468817,369345.34158468817,0.0,0.0,0.0,0,False,False,False,False,True,1
38,1828671.57,0.0,0.0,3705191.13,5533862.7,0,False,False,False,False,True,0
70,45875.71452402762,45875.71452402762,0.0,0.0,0.0,0,False,False,False,False,True,1
467,143854.06190582586,143854.06190582586,0.0,0.0,143854.06190582586,0,False,True,False,False,False,1
122,120138.57,2991.09,0.0,406442.26,526580.83,0,False,True,False,False,False,0
39,5588.89,51225.0,45636.11,0.0,0.0,0,False,False,False,True,False,0
672,950544.6187732184,950544.6187732184,0.0,0.0,950544.6187732184,0,False,True,False,False,False,1
399,1082200.06,1082200.06,0.0,0.0,0.0,0,False,False,False,False,True,1
432,3641413.747408108,3641413.747408108,0.0,0.0,0.0,0,False,False,False,False,True,1
514,137605.04,137605.04,0.0,0.0,137605.04,0,False,True,False,False,False,1
403,7430.17,50403.0,42972.83,0.0,0.0,0,False,False,False,True,False,0
315,6020676.749773631,6020676.749773631,0.0,0.0,0.0,0,False,False,False,False,True,1
182,256239.22,152133.0,0.0,0.0,256239.22,0,False,True,False,False,False,0
301,3547584.845254428,3547584.845254428,0.0,0.0,0.0,0,False,False,False,False,True,1
108,235559.4577917324,235559.4577917324,0.0,0.0,235559.4577917324,0,False,True,False,False,False,1
695,1820345.2483036092,1820345.2483036092,0.0,0.0,0.0,0,False,False,False,False,True,1
597,112522.66576005555,112522.66576005555,0.0,0.0,0.0,0,False,False,False,False,True,1
323,9207034.354736244,9207034.354736244,0.0,0.0,0.0,0,False,False,False,False,True,1
355,78044.8,0.0,0.0,907677.82,985722.62,0,False,True,False,False,False,0
132,11118.16,380.0,0.0,0.0,0.0,0,False,False,False,True,False,0
346,744377.9231423077,744377.9231423077,0.0,0.0,0.0,0,False,False,False,False,True,1
328,407657.75,0.0,0.0,955320.86,1362978.61,0,False,False,False,False,True,0
211,24977.72,245.0,0.0,0.0,24977.72,0,False,False,False,False,True,0
402,118717.84304183208,118717.84304183208,0.0,0.0,0.0,0,False,False,False,False,True,1
305,12203.42,6688.57,0.0,0.0,0.0,0,False,False,False,True,False,0
492,219285.1330175377,219285.1330175377,0.0,0.0,0.0,0,False,False,False,False,True,1
259,77247.03,95.0,0.0,430602.42,507849.45,0,False,True,False,False,False,0
403,2178303.49,2178303.49,0.0,0.0,0.0,0,False,False,False,False,True,1
325,343235.9838966011,343235.9838966011,0.0,0.0,0.0,0,False,False,False,False,True,1
133,156401.48,107300.0,0.0,175039.02,331440.5,0,False,True,False,False,False,0
133,4587615.904669426,4587615.904669426,0.0,133560.84753596233,4721176.752205389,0,False,True,False,False,False,1
8,4252.33,369674.15,365421.82,0.0,0.0,0,False,False,False,True,False,0
436,539658.73,539658.73,0.0,0.0,539658.73,0,False,True,False,False,False,1
403,108560.06,108560.06,0.0,0.0,108560.06,0,False,True,False,False,False,1
692,34886.95,36593.0,1706.05,0.0,0.0,0,False,False,False,True,False,0
133,344096.18,1634.0,0.0,5262760.83,5606857.01,0,False,True,False,False,False,0
398,65479.37421583286,65479.37421583286,0.0,490608.6115845407,604622.3549000052,0,False,True,False,False,False,1
58,561948.38,561948.38,0.0,0.0,0.0,0,False,False,False,False,True,1
